question,answer,score,score2,sim_ans_ans_score,sim_topic_ans_score,multiplication,title,state,link
Which ethnicity should be?,U.S. citizen or U.S. national,0.6862507462501526,0.2412013411521911,0.3562863573054443,0.2583926618099212,0.0152384893813243,Dakota Corps Scholarship,South Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/south-dakota/dakota-corps-scholarship
Which ethnicity should be?,U.S. citizens,0.395958811044693,0.3009330332279205,0.3964181550391207,0.3134192824363708,0.0148046833198388,Candace Mast Veterinary Medicine Scholarship,Tennessee,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/tennessee/candace-mast-veterinary-medicine-scholarship
Which ethnicity should be?,African-American or Black,0.608293354511261,0.4194690287113189,0.434955989195231,0.5542879700660706,0.0615168006449714,CBC Spouses Performing Arts Scholarship,Tennessee,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/tennessee/cbc-spouses-performing-arts-scholarship
Which ethnicity should be?,Korean,0.4505256414413452,0.3336717784404754,0.2991614988415145,0.4247694611549377,0.0191028416531276,Korean American Scholarship Foundation-Southern Regional Chapter,Tennessee,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/tennessee/korean-american-scholarship-foundation-southern-regional-chapter
Which ethnicity should be?,females,0.9315755367279052,0.5913786292076111,0.2970908970839931,0.379382848739624,0.0620941576686679,William E. and Barbara I. Van Trump Scholarship,Tennessee,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/tennessee/william-e-and-barbara-i-van-trump-scholarship
Which ethnicity should be?,African-American or Black,0.608293354511261,0.4194690287113189,0.434955989195231,0.5542879700660706,0.0615168006449714,CBC Spouses Performing Arts Scholarship,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/cbc-spouses-performing-arts-scholarship
Which ethnicity should be?,African-American or Black,0.6883006691932678,0.3030224740505218,0.434955989195231,0.5542879700660706,0.0502844610639118,CBC Spouses Visual Arts Scholarship,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/cbc-spouses-visual-arts-scholarship
Which ethnicity should be?,Latino or Hispanic,0.7118588089942932,0.3109945356845855,0.3618384644100456,0.5534433126449585,0.0443337530478773,Cuidado Casero Foundation Nursing Scholarship,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/cuidado-casero-foundation-nursing-scholarship
Which ethnicity should be?,U.S. citizens,0.678072452545166,0.2304465323686599,0.3964181550391207,0.3134192824363708,0.0194144694327621,Eddleman-McFarland Scholarships,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/eddleman-mcfarland-scholarships
Which ethnicity should be?,female,0.6293270587921143,0.3700485229492187,0.3184043327138249,0.3255586624145508,0.024140335666798,Federation of Houston Professional Women Educational Foundation,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/federation-of-houston-professional-women-educational-foundation
Which ethnicity should be?,African American,0.9694564938545228,0.6229310035705566,0.4444436358979136,0.6052313446998596,0.1624450096395126,George Scott Jr. Memorial Scholarship,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/george-scott-jr-memorial-scholarship
Which ethnicity should be?,Korean,0.4816537797451019,0.4517016410827636,0.2991614988415145,0.4247694611549377,0.0276468481464409,Korean American Scholarship Foundation-Southwestern Regional Chapter,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/korean-american-scholarship-foundation-southwestern-regional-chapter
Which ethnicity should be?,females,0.9315755367279052,0.5913786292076111,0.2970908970839931,0.379382848739624,0.0620941576686679,William E. and Barbara I. Van Trump Scholarship,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/william-e-and-barbara-i-van-trump-scholarship
Which ethnicity should be?,African-American or Black,0.608293354511261,0.4194690287113189,0.434955989195231,0.5542879104614258,0.0615167940298413,CBC Spouses Performing Arts Scholarship,Utah,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/utah/cbc-spouses-performing-arts-scholarship
Which ethnicity should be?,African-American or Black,0.6883006691932678,0.3030224740505218,0.434955989195231,0.5542879700660706,0.0502844610639118,CBC Spouses Visual Arts Scholarship,Utah,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/utah/cbc-spouses-visual-arts-scholarship
Which ethnicity should be?,Korean heritage,0.2965219616889953,0.5232384204864502,0.2756844305956594,0.5349282622337341,0.022880434859168,Korean American Scholarship Foundation - Western Regional Chapter,Utah,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/utah/korean-american-scholarship-foundation-western-regional-chapter
Which ethnicity should be?,females,0.9315755367279052,0.5913786292076111,0.2970908970839931,0.379382848739624,0.0620941576686679,William E. and Barbara I. Van Trump Scholarship,Utah,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/utah/william-e-and-barbara-i-van-trump-scholarship
Which ethnicity should be?,African-American or Black,0.608293354511261,0.4194690287113189,0.434955989195231,0.5542879700660706,0.0615168006449714,CBC Spouses Performing Arts Scholarship,Vermont,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/vermont/cbc-spouses-performing-arts-scholarship
Which ethnicity should be?,Korean,0.4152833819389343,0.3144930899143219,0.2991614988415145,0.4247694611549377,0.0165964287624165,Korean American Scholarship Foundation-Northeastern Regional Chapter,Vermont,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/vermont/korean-american-scholarship-foundation-northeastern-regional-chapter
Which ethnicity should be?,African-American or Black,0.608293354511261,0.4194690287113189,0.434955989195231,0.5542879700660706,0.0615168006449714,CBC Spouses Performing Arts Scholarship,"Virgin Islands, U.S.",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virgin-islands-u-s/cbc-spouses-performing-arts-scholarship
Which ethnicity should be?,African-American or Black,0.6883006691932678,0.3030224740505218,0.434955989195231,0.5542879700660706,0.0502844610639118,CBC Spouses Visual Arts Scholarship,"Virgin Islands, U.S.",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virgin-islands-u-s/cbc-spouses-visual-arts-scholarship
Which ethnicity should be?,African-American or Black,0.608293354511261,0.4194690287113189,0.434955989195231,0.5542879700660706,0.0615168006449714,CBC Spouses Performing Arts Scholarship,Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virginia/cbc-spouses-performing-arts-scholarship
Which ethnicity should be?,African-American or Black,0.6883006691932678,0.3030224740505218,0.434955989195231,0.5542879700660706,0.0502844610639118,CBC Spouses Visual Arts Scholarship,Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virginia/cbc-spouses-visual-arts-scholarship
Which ethnicity should be?,US citizen or permanent resident,0.5478554368019104,0.2885452210903168,0.4099347587846964,0.2287957370281219,0.0148266328806521,Liberty University Middle America Scholarship,Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virginia/liberty-university-middle-america-scholarship
Which ethnicity should be?,U.S. citizens or permanent residents,0.5318157076835632,0.3627398014068603,0.3918955045378866,0.2596616148948669,0.0196306376526109,Marocchi Memorial Scholarship,Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virginia/marocchi-memorial-scholarship
Which ethnicity should be?,African-American or Black,0.608293354511261,0.4194690287113189,0.434955989195231,0.5542879700660706,0.0615168006449714,CBC Spouses Performing Arts Scholarship,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/cbc-spouses-performing-arts-scholarship
Which ethnicity should be?,Korean heritage,0.2965219616889953,0.5232384204864502,0.2756844305956594,0.5349282622337341,0.022880434859168,Korean American Scholarship Foundation - Western Regional Chapter,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/korean-american-scholarship-foundation-western-regional-chapter
Which ethnicity should be?,US citizen,0.4830612540245056,0.2664503753185272,0.4456668859444858,0.3301806151866913,0.0189400220102639,Nellie Martin Carman Scholarship Fund,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/nellie-martin-carman-scholarship-fund
Which ethnicity should be?,US citizen,0.4948614537715912,0.3429602086544037,0.4456668859444858,0.3301806151866913,0.0249740685787932,Rhonda J. B. O'Leary Scholarship,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/rhonda-j-b-oleary-scholarship
Which ethnicity should be?,U.S. citizen or permanent resident,0.6244503855705261,0.4589277505874634,0.4037350968703427,0.2335151880979538,0.0270180433983706,Washington State University Glenn Terrell Presidential Award,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/washington-state-university-glenn-terrell-presidential-award
Which ethnicity should be?,US citizens or permanent residents,0.8235269784927368,0.6965546607971191,0.4116541127689549,0.2623343467712402,0.0619470525980882,Washington State University WUE and Cougar Awards,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/washington-state-university-wue-and-cougar-awards
Which ethnicity should be?,females,0.9315755367279052,0.5913786292076111,0.2970908970839931,0.379382848739624,0.0620941576686679,William E. and Barbara I. Van Trump Scholarship,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/william-e-and-barbara-i-van-trump-scholarship
Which ethnicity should be?,African-American or Black,0.608293354511261,0.4194690287113189,0.434955989195231,0.5542879700660706,0.0615168006449714,CBC Spouses Performing Arts Scholarship,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/cbc-spouses-performing-arts-scholarship
Which ethnicity should be?,African-American or Black,0.6883006691932678,0.3030224740505218,0.434955989195231,0.5542879700660706,0.0502844610639118,CBC Spouses Visual Arts Scholarship,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/cbc-spouses-visual-arts-scholarship
Which ethnicity should be?,US citizen,0.5868740081787109,0.4362826943397522,0.4456668859444858,0.3301806151866913,0.0376768686205133,Public Diplomacy Council Fellowship,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/public-diplomacy-council-fellowship
Which ethnicity should be?,LGBTQ,0.7642883062362671,0.1637329459190368,0.2914175383202543,0.445420503616333,0.0162434838342496,The Carlos Enrique Cisneros Point Scholarship,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/the-carlos-enrique-cisneros-point-scholarship
Which ethnicity should be?,African-American or Black,0.608293354511261,0.4194690287113189,0.434955989195231,0.5542879700660706,0.0615168006449714,CBC Spouses Performing Arts Scholarship,West Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/west-virginia/cbc-spouses-performing-arts-scholarship
Which ethnicity should be?,U.S. citizens or lawful residents,0.6130082607269287,0.5275356769561768,0.4190662003131986,0.2929593026638031,0.039701607415558,West Virginia Engineering Science and Technology Scholarship Program,West Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/west-virginia/west-virginia-engineering-science-and-technology-scholarship-program
Which ethnicity should be?,United States citizen,0.5119537711143494,0.2130721062421798,0.4441403248271004,0.3146142661571502,0.0152424915523083,West Virginia Higher Education Grant Program,West Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/west-virginia/west-virginia-higher-education-grant-program
Which ethnicity should be?,African-American or Black,0.608293354511261,0.4194690287113189,0.434955989195231,0.5542879700660706,0.0615168006449714,CBC Spouses Performing Arts Scholarship,Wisconsin,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/wisconsin/cbc-spouses-performing-arts-scholarship
Which ethnicity should be?,females,0.9315755367279052,0.5913786292076111,0.2970908970839931,0.379382848739624,0.0620941576686679,William E. and Barbara I. Van Trump Scholarship,Wisconsin,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/wisconsin/william-e-and-barbara-i-van-trump-scholarship
Which ethnicity should be?,African-American or Black,0.608293354511261,0.4194690287113189,0.434955989195231,0.5542879700660706,0.0615168006449714,CBC Spouses Performing Arts Scholarship,Wyoming,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/wyoming/cbc-spouses-performing-arts-scholarship
Which ethnicity should be?,females,0.9315755367279052,0.5913786292076111,0.2970909425647354,0.379382848739624,0.0620941671744737,William E. and Barbara I. Van Trump Scholarship,Wyoming,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/wyoming/william-e-and-barbara-i-van-trump-scholarship
Which ethnicity should be?,minority,0.9404199123382568,0.1277239471673965,0.306968541152431,0.576852023601532,0.0212692628528107,Architects Foundation Diversity Advancement Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scmds.php
Which ethnicity should be?,citizens of the United States or Canada,0.4045380055904388,0.5902459621429443,0.4085304953835227,0.2627862989902496,0.0256341872809703,National Association of Plumbing-Heating-Cooling Contractors Educational Foundation Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scnaphcc.php
Which ethnicity should be?,minority,0.8666008710861206,0.2037091106176376,0.306968541152431,0.576852023601532,0.031259920172883,Stokes Educational Scholarship Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scutpnsa.php
Which ethnicity should be?,economically disadvantaged,0.7001228332519531,0.365101009607315,0.2263122649555234,0.3614341020584106,0.0209085778110741,Texas Department of Transportation's Conditional Grant Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sctxdot.php
Which ethnicity should be?,minority,0.9404199123382568,0.1277239471673965,0.306968541152431,0.576852023601532,0.0212692628528107,Architects Foundation Diversity Advancement Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scmds.php
Which ethnicity should be?,citizens of the United States or Canada,0.4045380055904388,0.5902459621429443,0.4085304953835227,0.2627862989902496,0.0256341872809703,National Association of Plumbing-Heating-Cooling Contractors Educational Foundation Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scnaphcc.php
Which ethnicity should be?,minority,0.8666008710861206,0.2037091106176376,0.306968541152431,0.576852023601532,0.031259920172883,Stokes Educational Scholarship Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scutpnsa.php
Which ethnicity should be?,economically disadvantaged,0.7001228332519531,0.365101009607315,0.2263122649555234,0.3614341020584106,0.0209085778110741,Texas Department of Transportation's Conditional Grant Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sctxdot.php
Which ethnicity should be?,"American Indian and
    Alaskan Native",0.3634503185749054,0.4064794182777405,0.3375422879942483,0.4366790652275085,0.0217758028576886,U.S. Bureau of Indian Education,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/federal-programs/fdusbiahied.php
Which ethnicity should be?,minority,0.9404199123382568,0.1277239471673965,0.306968541152431,0.576852023601532,0.0212692628528107,Architects Foundation Diversity Advancement Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scmds.php
Which ethnicity should be?,citizens of the United States or Canada,0.4045380055904388,0.5902459621429443,0.4085304953835227,0.2627862989902496,0.0256341872809703,National Association of Plumbing-Heating-Cooling Contractors Educational Foundation Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scnaphcc.php
Which ethnicity should be?,minority,0.8666008710861206,0.2037091106176376,0.306968541152431,0.576852023601532,0.031259920172883,Stokes Educational Scholarship Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scutpnsa.php
Which ethnicity should be?,economically disadvantaged,0.7001228332519531,0.365101009607315,0.2263122649555234,0.3614341020584106,0.0209085778110741,Texas Department of Transportation's Conditional Grant Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sctxdot.php
Which ethnicity should be?,"American Indian and
    Alaskan Native",0.3634503185749054,0.4064794182777405,0.3375422879942483,0.4366790652275085,0.0217758028576886,U.S. Bureau of Indian Education,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/federal-programs/fdusbiahied.php
Which race should be?,African-American or Black,0.6394831538200378,0.4390076994895935,0.4321556304420172,0.4902287423610687,0.0594757861912525,CBC Spouses Performing Arts Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/cbc-spouses-performing-arts-scholarship
Which race should be?,African-American or Black,0.7625234723091125,0.4352043569087982,0.4321555878197015,0.4902287721633911,0.0703048654120559,CBC Spouses Visual Arts Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/cbc-spouses-visual-arts-scholarship
Which race should be?,junior or senior,0.9033353328704834,0.5716677904129028,0.2755052150960741,0.1816800534725189,0.0258481695637754,JSU Alabama Dr. James Reaves Memorial Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-dr-james-reaves-memorial-scholarship
Which race should be?,junior or senior,0.841457188129425,0.3809268772602081,0.2755052150960741,0.1816800534725189,0.016043928370546,JSU Alabama Jeff Parker Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-jeff-parker-scholarship
Which race should be?,residents of Alabama,0.5762153267860413,0.3301116526126861,0.3189098635199349,0.2512398362159729,0.0152406017234703,U of A Tuscaloosa Coca-Cola First-Generation Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/u-of-a-tuscaloosa-coca-cola-first-generation-scholarship
Which race should be?,African-American or Black,0.6394831538200378,0.4390076994895935,0.4321556304420172,0.4902287423610687,0.0594757861912525,CBC Spouses Performing Arts Scholarship,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/cbc-spouses-performing-arts-scholarship
Which race should be?,African American or Black,0.5852576494216919,0.1805785000324249,0.4283801030846281,0.4956361055374145,0.0224390965287398,Northwest Farm Credit Services Minority Scholarship,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/northwest-farm-credit-services-minority-scholarship
Which race should be?,freshmen or transfer,0.858487069606781,0.525606095790863,0.2279332336766759,0.1583355218172073,0.0162847149565319,UAF College of Fisheries and Ocean Sciences Scholarships,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/uaf-college-of-fisheries-and-ocean-sciences-scholarships
Which race should be?,African-American or Black,0.6394831538200378,0.4390076994895935,0.4321556304420172,0.4902287423610687,0.0594757861912525,CBC Spouses Performing Arts Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/cbc-spouses-performing-arts-scholarship
Which race should be?,American Indian,0.6035424470901489,0.1774474680423736,0.3475221601944396,0.4225326478481293,0.0157260771043559,Phoenix AISES Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/phoenix-aises-scholarship
Which race should be?,Hispanic,0.3504854142665863,0.4422674179077148,0.3900154156391847,0.553363561630249,0.0334539363364682,TWP Veronica Munoz Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/twp-veronica-munoz-scholarship
Which race should be?,females,0.955128014087677,0.8132497668266296,0.3077625722192519,0.3187062442302704,0.0761889355719021,William E. and Barbara I. Van Trump Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/william-e-and-barbara-i-van-trump-scholarship
Which race should be?,African-American or Black,0.6394831538200378,0.4390076994895935,0.4321555878197015,0.4902287721633911,0.0594757839410125,CBC Spouses Performing Arts Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/cbc-spouses-performing-arts-scholarship
Which race should be?,juniors,0.9636690616607666,0.4918504357337951,0.2588752235114241,0.2029169499874115,0.0248983053927389,J.C. Cote Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/j-c-cote-scholarship
Which race should be?,US citizens,0.718592643737793,0.5525561571121216,0.3763244458416986,0.2553689181804657,0.0381583561415359,Margaret Howard Hamilton Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/margaret-howard-hamilton-scholarship
Which race should be?,females,0.955128014087677,0.8132497668266296,0.3077625722192519,0.3187062442302704,0.0761889355719021,William E. and Barbara I. Van Trump Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/william-e-and-barbara-i-van-trump-scholarship
Which race should be?,African American/Black,0.8603530526161194,0.7588916420936584,0.4342603630193785,0.5050234794616699,0.1431918284086188,Bill H. James Foundation for Aspiring African American Engineers,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/bill-h-james-foundation-for-aspiring-african-american-engineers
Which race should be?,African-American or Black,0.6394831538200378,0.4390076994895935,0.4321556304420172,0.4902287423610687,0.0594757861912525,CBC Spouses Performing Arts Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/cbc-spouses-performing-arts-scholarship
Which race should be?,African-American or Black,0.7625234723091125,0.4352043569087982,0.4321556304420172,0.4902287423610687,0.0703048680720094,CBC Spouses Visual Arts Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/cbc-spouses-visual-arts-scholarship
Which race should be?,a United States Citizen,0.5038061738014221,0.3497641384601593,0.394393111074437,0.2471865862607956,0.0171788063604951,ERC Eco Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/erc-eco-scholarship
Which race should be?,minority,0.6284440755844116,0.1972974836826324,0.3139523127891498,0.539736270904541,0.0210103590219716,Foundation for College Christian Leaders Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/foundation-for-college-christian-leaders-scholarship
Which race should be?,Hispanic descent,0.4894034266471863,0.3638336658477783,0.3522817302682546,0.4665587246417999,0.0292661991772872,Los Angeles Hispanic PR Association Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/los-angeles-hispanic-pr-association-scholarship
Which race should be?,male,0.7883297204971313,0.4978557527065277,0.3351354971944287,0.3070404827594757,0.0403856893471985,Phi Kappa Psi Freshman Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/phi-kappa-psi-freshman-scholarship
Which race should be?,Jewish,0.7094134092330933,0.1861927807331085,0.2678263573673184,0.4321573972702026,0.0152882401867657,The Elaine and Barry Gilbert College Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/the-elaine-and-barry-gilbert-college-scholarship
Which race should be?,females,0.955128014087677,0.8132497668266296,0.3077625935304098,0.3187062740325928,0.0761889479720913,William E. and Barbara I. Van Trump Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/william-e-and-barbara-i-van-trump-scholarship
Which race should be?,African-American or Black,0.6394831538200378,0.4390076994895935,0.4321556304420172,0.4902287423610687,0.0594757861912525,CBC Spouses Performing Arts Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/cbc-spouses-performing-arts-scholarship
Which race should be?,Hispanic,0.6489630937576294,0.4576670229434967,0.3900154156391847,0.553363561630249,0.0641005788077451,CSF Fiesta Queen Scholarship and Pageant,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/csf-fiesta-queen-scholarship-and-pageant
Which race should be?,females,0.955128014087677,0.8132497668266296,0.3077625722192519,0.3187062442302704,0.0761889355719021,William E. and Barbara I. Van Trump Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/william-e-and-barbara-i-van-trump-scholarship
Which race should be?,African-American or Black,0.6394831538200378,0.4390076994895935,0.4321556304420172,0.4902287423610687,0.0594757861912525,CBC Spouses Performing Arts Scholarship,Connecticut,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/connecticut/cbc-spouses-performing-arts-scholarship
Which race should be?,Asian American,0.6458674669265747,0.1321441680192947,0.3925389977140799,0.4700507521629333,0.0157477666702902,Tina E. Yeh Community Service Fellowship,Connecticut,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/connecticut/tina-e-yeh-community-service-fellowship
Which race should be?,African-American or Black,0.6394831538200378,0.4390076994895935,0.4321556304420172,0.4902287423610687,0.0594757861912525,CBC Spouses Performing Arts Scholarship,Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/cbc-spouses-performing-arts-scholarship
Which race should be?,Asian/Asian American,0.4781747758388519,0.4339526295661926,0.3889660542237692,0.4421080946922302,0.0356836404884363,Future Leaders Scholarship Program by NAAAP Philadelphia,Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/future-leaders-scholarship-program-by-naaap-philadelphia
Which race should be?,Asian/Asian American,0.6141332983970642,0.4088160395622253,0.3889660542237692,0.4421080946922302,0.0431748403271224,NAAAP Philadelphia Scholarship,Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/naaap-philadelphia-scholarship
Which race should be?,African-American or Black,0.6394831538200378,0.4390076994895935,0.4321555878197015,0.4902287721633911,0.0594757839410125,CBC Spouses Performing Arts Scholarship,Florida,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/florida/cbc-spouses-performing-arts-scholarship
Which race should be?,African-American or Black,0.7625234723091125,0.4352043569087982,0.4321555878197015,0.4902287721633911,0.0703048654120559,CBC Spouses Visual Arts Scholarship,Florida,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/florida/cbc-spouses-visual-arts-scholarship
Which race should be?,African-American or Black,0.6394831538200378,0.4390076994895935,0.4321555878197015,0.4902287721633911,0.0594757839410125,CBC Spouses Performing Arts Scholarship,Georgia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/georgia/cbc-spouses-performing-arts-scholarship
Which race should be?,African-American or Black,0.7625234723091125,0.4352043569087982,0.4321555878197015,0.4902287721633911,0.0703048654120559,CBC Spouses Visual Arts Scholarship,Georgia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/georgia/cbc-spouses-visual-arts-scholarship
Which race should be?,a US Citizen or permanent resident,0.5305300354957581,0.5464829802513123,0.3898672178470889,0.1749032586812973,0.019769752703227,Boise State WUE Award,Idaho,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/idaho/boise-state-wue-award
