question,answer,score,score2,title,state,link
Which gender should the applicant be?,females,0.95345801115036,0.8887426257133484,William E. and Barbara I. Van Trump Scholarship,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/william-e-and-barbara-i-van-trump-scholarship
Which gender should the applicant be?,upcoming or recent high school graduates,0.2324840873479843,0.6451523900032043,Act Six Indianapolis Scholarship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/act-six-indianapolis-scholarship
Which gender should the applicant be?,Balanced Man,0.5711581110954285,0.299915462732315,Balanced Man Scholarship - Indiana University,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/balanced-man-scholarship-indiana-university
Which gender should the applicant be?,Applicants must be majoring in eligible studies,0.2427744269371032,0.2481418997049331,Bechtel Corporation Scholarship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/bechtel-corporation-scholarship
Which gender should the applicant be?,African-American or Black,0.8799811005592346,0.3380061984062195,CBC Spouses Performing Arts Scholarship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/cbc-spouses-performing-arts-scholarship
Which gender should the applicant be?,African-American or Black,0.9089179635047911,0.2406724244356155,CBC Spouses Visual Arts Scholarship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/cbc-spouses-visual-arts-scholarship
Which gender should the applicant be?,Undecided,0.3815189301967621,0.1260679960250854,Hanover College Crowe Scholars Award,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/hanover-college-crowe-scholars-award
Which gender should the applicant be?,Eligible applicants must be Indiana high school seniors with a 2.5 GPA,0.0942462384700775,0.2126607596874237,Indiana Algebra Project College Scholarship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/indiana-algebra-project-college-scholarship
Which gender should the applicant be?,Applicants must be first-year students,0.1206066980957984,0.318412721157074,Indiana University Annexstad Family Foundation Award,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/indiana-university-annexstad-family-foundation-award
Which gender should the applicant be?,Applicants must be IU students,0.2000824511051178,0.3338797688484192,Indiana University Foundation Scholarships,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/indiana-university-foundation-scholarships
Which gender should the applicant be?,Both in-state and out-of-state,0.0921239927411079,0.1322110742330551,IU National Hispanic Scholarship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/iu-national-hispanic-scholarship
Which gender should the applicant be?,Applicants must be US citizens or permanent residents,0.509121298789978,0.8014019727706909,IU National Merit Scholarships,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/iu-national-merit-scholarships
Which gender should the applicant be?,Eligible applicants must be a resident of Dearborn County,0.0936243683099746,0.1248763054609298,Ivy Tech Community College Scholarship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/ivy-tech-community-college-scholarship
Which gender should the applicant be?,Eligible applicants must be Dearborn County residents,0.1734309792518615,0.3306284546852112,Lilly Endowment Community Scholarship Program,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/lilly-endowment-community-scholarship-program
Which gender should the applicant be?,Applicants need to be committed to a career in news journalism,0.1984441876411438,0.1937217563390731,Pulliam Journalism Fellowship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/pulliam-journalism-fellowship
Which gender should the applicant be?,Applicants must be currently attending any Purdue University campus,0.0811591893434524,0.242039069533348,Purdue Club of Northwest Indiana Scholar Award,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/purdue-club-of-northwest-indiana-scholar-award
Which gender should the applicant be?,The applicant must be graduating from a high school or currently attending college,0.2121250480413437,0.0823624730110168,The AAF-Greater Evansville Scholarship Award,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/the-aaf-greater-evansville-scholarship-award
Which gender should the applicant be?,freshman,0.2027733474969864,0.2605481445789337,The Anthony Muñoz Scholarship Fund,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/the-anthony-mu%C3%B1oz-scholarship-fund
Which gender should the applicant be?,Youth,0.6347485780715942,0.1286203414201736,The Power of Children Awards: Making A Difference,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/the-power-of-children-awards-making-a-difference
Which gender should the applicant be?,seniors,0.3860244750976562,0.4428028464317322,Valparaiso University Lutheran Leadership Award,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/valparaiso-university-lutheran-leadership-award
Which gender should the applicant be?,Eligible applicants include U.S. citizens or permanent residents who are college seniors,0.1071802005171775,0.0998746380209922,Woodrow Wilson Teaching Fellowship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/woodrow-wilson-teaching-fellowship
Which gender should the applicant be?,African-American or Black,0.8799811005592346,0.3380061984062195,CBC Spouses Performing Arts Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/cbc-spouses-performing-arts-scholarship
Which gender should the applicant be?,men,0.601990282535553,0.1175783947110176,Delta Upsilon Ralph Stucky Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/delta-upsilon-ralph-stucky-scholarship
Which gender should the applicant be?,youth,0.0856407955288887,0.1588554382324218,Iowa 4-H Foundation Scholarships,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/iowa-4-h-foundation-scholarships
Which gender should the applicant be?,National Hispanic,0.296140968799591,0.1200513020157814,Iowa Provost Scholarships,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/iowa-provost-scholarships
Which gender should the applicant be?,Applicants must be outstanding Iowa high school seniors,0.2868797481060028,0.3708451986312866,Iowa Scholarships for the Arts,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/iowa-scholarships-for-the-arts
Which gender should the applicant be?,Applicants must be U.S. citizens,0.2516862750053406,0.6095760464668274,NASA Iowa Space Grant Consortium Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/nasa-iowa-space-grant-consortium-scholarship
Which gender should the applicant be?,a current high school senior or someone already enrolled in a college/university,0.1679269522428512,0.133495420217514,Robert D. Blue Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/robert-d-blue-scholarship
Which gender should the applicant be?,applicants must be children of missionaries currently on or recently returned from the mission field,0.1051880344748497,0.2000893801450729,The Christian Missionary Scholarship Foundation,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/the-christian-missionary-scholarship-foundation
Which gender should the applicant be?,male,0.918304204940796,0.7827022075653076,Thomas H. Macbride Leadership Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/thomas-h-macbride-leadership-scholarship
Which gender should the applicant be?,male,0.7003340721130371,0.5844234228134155,Triangle Scholar-Leader Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/triangle-scholar-leader-scholarship
Which gender should the applicant be?,females,0.95345801115036,0.8887426257133484,William E. and Barbara I. Van Trump Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/william-e-and-barbara-i-van-trump-scholarship
Which gender should the applicant be?,African-American or Black,0.8799811005592346,0.3380061984062195,CBC Spouses Performing Arts Scholarship,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/cbc-spouses-performing-arts-scholarship
Which gender should the applicant be?,Eligible applicants must both reside in Kansas,0.1280340254306793,0.1777497082948684,Outdoors Communicators of Kansas-Harper Memorial Scholarship,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/outdoors-communicators-of-kansas-harper-memorial-scholarship
Which gender should the applicant be?,females,0.95345801115036,0.8887426257133484,William E. and Barbara I. Van Trump Scholarship,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/william-e-and-barbara-i-van-trump-scholarship
Which gender should the applicant be?,Women,0.2763039767742157,0.1122001260519027,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/beca-inc-edna-r-anthony-memorial-scholarship
Which gender should the applicant be?,African-American or Black,0.8799811005592346,0.3380061984062195,CBC Spouses Performing Arts Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/cbc-spouses-performing-arts-scholarship
Which gender should the applicant be?,Must be a legal US resident,0.1676202267408371,0.1948408931493759,Kentucky Early Childhood Development Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/kentucky-early-childhood-development-scholarship
Which gender should the applicant be?,GED,0.4393236041069031,0.0859397873282432,Kentucky Educational Excellence Scholarship (KEES),Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/kentucky-educational-excellence-scholarship-kees
Which gender should the applicant be?,"Applicants must be a Kentucky resident, have financial need",0.0825985670089721,0.2148956805467605,Kentucky Tuition Grant,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/kentucky-tuition-grant
Which gender should the applicant be?,Applicants must be a U.S. citizen and a Kentucky resident,0.590723991394043,0.306915670633316,KHEAA Osteopathic Medicine Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/kheaa-osteopathic-medicine-scholarship
Which gender should the applicant be?,Eligible applicants must be a Kentucky high school senior,0.101114884018898,0.4446860253810882,KYTESOL ESL/LEP Student Scholarship Opportunity,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/kytesol-esl-lep-student-scholarship-opportunity
Which gender should the applicant be?,African/African American,0.2554965317249298,0.3255091905593872,Martha J. Branch Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/martha-j-branch-scholarship
Which gender should the applicant be?,Applicants must at least minor in political science,0.2121201902627945,0.0869705826044082,McConnell Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/mcconnell-scholarship
Which gender should the applicant be?,female,0.9388941526412964,0.1562491953372955,Nola Cook Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/nola-cook-scholarship
Which gender should the applicant be?,males,0.423317015171051,0.5213981866836548,Northern Kentucky University Balanced Man Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/northern-kentucky-university-balanced-man-scholarship
Which gender should the applicant be?,female,0.3873470425605774,0.7413499355316162,Southern Automotive Womens Forum Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/southern-automotive-womens-forum-scholarship
Which gender should the applicant be?,seniors,0.4359614551067352,0.2165407836437225,Stephen L. Keller High School Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/stephen-l-keller-high-school-scholarship
Which gender should the applicant be?,The applicant must be graduating from a high school or currently attending college,0.2121250480413437,0.0823624730110168,The AAF-Greater Evansville Scholarship Award,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/the-aaf-greater-evansville-scholarship-award
Which gender should the applicant be?,freshman,0.2027733474969864,0.2605481445789337,The Anthony Muñoz Scholarship Fund,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/the-anthony-mu%C3%B1oz-scholarship-fund
Which gender should the applicant be?,"Applicants must be third, fourth or fifth",0.1340937316417694,0.2834766805171966,The Luther and Mary Ida Vandross Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/the-luther-and-mary-ida-vandross-scholarship
Which gender should the applicant be?,Women,0.2763039767742157,0.1122001260519027,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/beca-inc-edna-r-anthony-memorial-scholarship
Which gender should the applicant be?,African-American or Black,0.8799811005592346,0.3380061984062195,CBC Spouses Performing Arts Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/cbc-spouses-performing-arts-scholarship
Which gender should the applicant be?,African-American or Black,0.9089179635047911,0.2406724244356155,CBC Spouses Visual Arts Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/cbc-spouses-visual-arts-scholarship
Which gender should the applicant be?,sophomores or juniors,0.8221835494041443,0.4234930574893951,Climate Adaptation Scientists of Tomorrow Program,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/climate-adaptation-scientists-of-tomorrow-program
Which gender should the applicant be?,junior or senior,0.6832146644592285,0.5866246819496155,Hospitality Education Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/hospitality-education-scholarship
Which gender should the applicant be?,applicants must be of Korean ancestry,0.1055175140500068,0.3026193976402282,Korean American Scholarship Foundation-Southwestern Regional Chapter,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/korean-american-scholarship-foundation-southwestern-regional-chapter
Which gender should the applicant be?,female,0.6600889563560486,0.1702100187540054,Lettie Pate Whitehead Scholarship Program,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/lettie-pate-whitehead-scholarship-program
Which gender should the applicant be?,Navy,0.3485219478607178,0.1460670381784439,Minority Serving Institute Scholarship Program,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/minority-serving-institute-scholarship-program
Which gender should the applicant be?,a U.S. citizen or national or eligible non-citizen,0.1495152413845062,0.2456397265195846,Rockefeller State Wildlife Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/rockefeller-state-wildlife-scholarship
Which gender should the applicant be?,female,0.3873470425605774,0.7413499355316162,Southern Automotive Womens Forum Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/southern-automotive-womens-forum-scholarship
Which gender should the applicant be?,"Applicants must be third, fourth or fifth",0.1340937316417694,0.2834766805171966,The Luther and Mary Ida Vandross Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/the-luther-and-mary-ida-vandross-scholarship
Which gender should the applicant be?,females,0.95345801115036,0.8887426257133484,William E. and Barbara I. Van Trump Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/william-e-and-barbara-i-van-trump-scholarship
Which gender should the applicant be?,junior and senior,0.9103245735168456,0.4444562792778015,Angelo Tagliacozzo Memorial Geological Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/angelo-tagliacozzo-memorial-geological-scholarship
Which gender should the applicant be?,African-American or Black,0.8799811005592346,0.3380061984062195,CBC Spouses Performing Arts Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/cbc-spouses-performing-arts-scholarship
Which gender should the applicant be?,applicants must be of Korean ancestry,0.0811788290739059,0.3414200246334076,Korean American Scholarship Foundation-Northeastern Regional Chapter,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/korean-american-scholarship-foundation-northeastern-regional-chapter
Which gender should the applicant be?,Eligible applicants must have been residents of Maine for at least five years,0.133051112294197,0.1149072051048278,Maine Veterans Dependents Educational Benefits,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/maine-veterans-dependents-educational-benefits
Which gender should the applicant be?,ADVERTISEMENT,0.0799936950206756,0.1795786470174789,MBTA Educational Foundation Scholarships,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/mbta-educational-foundation-scholarships
Which gender should the applicant be?,a high school or college student enrolled or accepted into a Maine technical school program,0.1125130951404571,0.2290460169315338,Support for Maine Students,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/support-for-maine-students
Which gender should the applicant be?,Children,0.2830256819725036,0.3258243799209595,Unity Lodge 3 Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/unity-lodge-3-scholarship
Which gender should the applicant be?,Women,0.2763039767742157,0.1122001260519027,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/beca-inc-edna-r-anthony-memorial-scholarship
Which gender should the applicant be?,Applicants must be majoring in eligible studies,0.2427744269371032,0.2481418997049331,Bechtel Corporation Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/bechtel-corporation-scholarship
Which gender should the applicant be?,African-American or Black,0.8799811005592346,0.3380061984062195,CBC Spouses Performing Arts Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/cbc-spouses-performing-arts-scholarship
Which gender should the applicant be?,African-American or Black,0.9089179635047911,0.2406724244356155,CBC Spouses Visual Arts Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/cbc-spouses-visual-arts-scholarship
Which gender should the applicant be?,female,0.2842503190040588,0.2816549837589264,Center for Women In Technology (CWIT) Scholars Program at UMBC,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/center-for-women-in-technology-cwit-scholars-program-at-umbc
Which gender should the applicant be?,18,0.698839545249939,0.2608759105205536,CIA Undergraduate Scholarship Program,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/cia-undergraduate-scholarship-program
Which gender should the applicant be?,female,0.8621854186058044,0.6720238327980042,Ellen M. Cherry-Delawder Memorial Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/ellen-m-cherry-delawder-memorial-scholarship
Which gender should the applicant be?,Applicants must be a U.S. citizen or permanent resident,0.1760343015193939,0.1289220154285431,Fund for Education Abroad - DC Area Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/fund-for-education-abroad-dc-area-scholarship
Which gender should the applicant be?,Applicants must be Maryland residents,0.2559255957603454,0.0926798284053802,Howard P. Rawlings Educational Assistance Grant,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/howard-p-rawlings-educational-assistance-grant
Which gender should the applicant be?,under the age of 26,0.7730458378791809,0.0850908011198043,Howard P. Rawlings Guaranteed Access (GA) Grant,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/howard-p-rawlings-guaranteed-access-ga-grant
Which gender should the applicant be?,single parents or those seeking to further their athletic pursuits,0.2078786492347717,0.2607392966747284,Jeffery Isaiah David Memorial Foundation Education Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/jeffery-isaiah-david-memorial-foundation-education-scholarship
Which gender should the applicant be?,between the ages of 15 and 39,0.2133548110723495,0.0903941765427589,John Duvall Memorial Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/john-duvall-memorial-scholarship
Which gender should the applicant be?,All majors are eligible,0.1453807055950164,0.1340386867523193,Maryland Part-Time Grant Program,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/maryland-part-time-grant-program
Which gender should the applicant be?,"current high school seniors, current or prospective",0.0990253239870071,0.2263329029083252,Maryland State Delegate Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/maryland-state-delegate-scholarship
Which gender should the applicant be?,under the age of 25,0.3230416774749756,0.1796966791152954,Maryland Tuition Waiver for Foster Care Recipients,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/maryland-tuition-waiver-for-foster-care-recipients
Which gender should the applicant be?,female,0.7604123950004578,0.1676151603460312,Nicole Washington Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/nicole-washington-scholarship
Which gender should the applicant be?,"sophomores, juniors or seniors",0.7731804847717285,0.6602317094802856,RTDNF Lee Thornton Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/rtdnf-lee-thornton-scholarship
Which gender should the applicant be?,25 or younger,0.4820919632911682,0.1614784896373748,Scholar Program Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/scholar-program-scholarship
Which gender should the applicant be?,"Applicants must be third, fourth or fifth",0.1340937316417694,0.2834766805171966,The Luther and Mary Ida Vandross Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/the-luther-and-mary-ida-vandross-scholarship
Which gender should the applicant be?,Applicants must be current high school seniors,0.3304170370101928,0.1739249378442764,Workforce Shortage Student Assistance Grant Program,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/workforce-shortage-student-assistance-grant-program
Which gender should the applicant be?,female,0.7071281671524048,0.5513068437576294,WTS Baltimore Undergraduate Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/wts-baltimore-undergraduate-scholarship
Which gender should the applicant be?,junior and senior,0.9103245735168456,0.4444562792778015,Angelo Tagliacozzo Memorial Geological Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/angelo-tagliacozzo-memorial-geological-scholarship
Which gender should the applicant be?,legal US residents,0.4034227430820465,0.3351688683032989,Boston University’s Noyce Scholarship Program In Math,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/boston-universitys-noyce-scholarship-program-in-math
Which gender should the applicant be?,African-American or Black,0.8799811005592346,0.3380061984062195,CBC Spouses Performing Arts Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/cbc-spouses-performing-arts-scholarship
Which gender should the applicant be?,sophomores or juniors,0.8221835494041443,0.4234930574893951,Climate Adaptation Scientists of Tomorrow Program,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/climate-adaptation-scientists-of-tomorrow-program
Which gender should the applicant be?,Applicants must be high school seniors who are residents of New Hampshire or Massachusetts,0.1936110109090805,0.6069218516349792,Fisher Cats Foundation Scholar-Athlete Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/fisher-cats-foundation-scholar-athlete-scholarship
Which gender should the applicant be?,applicants must be of Korean ancestry,0.0811788290739059,0.3414200246334076,Korean American Scholarship Foundation-Northeastern Regional Chapter,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/korean-american-scholarship-foundation-northeastern-regional-chapter
Which gender should the applicant be?,females,0.9962276816368104,0.6821247935295105,Krystle Campbell Scholarship - UMass,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/krystle-campbell-scholarship-umass
Which gender should the applicant be?,single parent,0.1166009157896041,0.1253153532743454,LouEllen Dabbs Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/louellen-dabbs-scholarship
Which gender should the applicant be?,United States citizens or eligible non-citizens,0.1522840559482574,0.4296821355819702,Massachusetts Public Service Grant Program,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/massachusetts-public-service-grant-program
Which gender should the applicant be?,women,0.3024565875530243,0.3760727941989898,"The Rossiter Family Scholarship On Behalf of William J. Rizzo, Jr.",Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/the-rossiter-family-scholarship-on-behalf-of-william-j-rizzo-jr
Which gender should the applicant be?,gay/lesbian/bisexual/transgender,0.8117399215698242,0.3841680884361267,ALLIES Scholarship for Student Leadership Development,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/allies-scholarship-for-student-leadership-development
Which gender should the applicant be?,freshmen,0.6686064004898071,0.2924467921257019,Alma College Esports Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/alma-college-esports-scholarship
Which gender should the applicant be?,18,0.6545749306678772,0.5452694296836853,AWS William B. Howell Memorial Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/aws-william-b-howell-memorial-scholarship
Which gender should the applicant be?,African-American or Black,0.8799811005592346,0.3380061984062195,CBC Spouses Performing Arts Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/cbc-spouses-performing-arts-scholarship
Which gender should the applicant be?,African-American or Black,0.9089179635047911,0.2406724244356155,CBC Spouses Visual Arts Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/cbc-spouses-visual-arts-scholarship
Which gender should the applicant be?,junior or senior,0.5932120680809021,0.1895798146724701,Dr. and Mrs. William J. Yonker Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/dr-and-mrs-william-j-yonker-scholarship
Which gender should the applicant be?,"sophomore, junior or senior",0.4671889543533325,0.508724570274353,Edward Tuinier Memorial Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/edward-tuinier-memorial-scholarship
Which gender should the applicant be?,traditional incoming Freshman,0.1547974199056625,0.5264954566955566,EMU Presidential Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/emu-presidential-scholarship
