question,answer,score,score2,sim_ans_ans_score,sim_topic_ans_score,multiplication,title,state,link
How old should the applicant be?,sophomores,0.3849005997180938,0.311240404844284,0.421509311474679,0.34114527702331543,0.017226263868951243,ABF Summer Undergraduate Research Fellowship Program,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/abf-summer-undergraduate-research-fellowship-program
How old should the applicant be?,The applicant must demonstrate financial need,0.4848373234272003,0.1132852509617805,0.22403977158746433,0.05446242913603783,0.0006701801265910381,AIA Chicago Foundation Graduate Diversity Scholarship,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/aia-chicago-foundation-graduate-diversity-scholarship
How old should the applicant be?,3rd or 4th year,0.4685735404491424,0.1244917586445808,0.33886416186279644,0.385753333568573,0.0076252430554449736,AIA Chicago Foundation Undergraduate Diversity Scholarship,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/aia-chicago-foundation-undergraduate-diversity-scholarship
How old should the applicant be?,current high school seniors,0.3905864357948303,0.5228444933891296,0.45152258770952214,0.3426911234855652,0.03159890490149015,Bridging the Dream Scholarship Program for High School Seniors,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/bridging-the-dream-scholarship-program-for-high-school-seniors
How old should the applicant be?,3.0,0.171289786696434,0.0828813165426254,0.1267729145654088,0.20762260258197784,0.00037367084608904647,Chicago Star Scholarship,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/chicago-star-scholarship
How old should the applicant be?,young adults,0.3059747517108917,0.0977267995476722,0.30068127336923817,0.4654753804206848,0.004185066504139994,Christ the Teacher Institute Catholic Scholar's Program,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/christ-the-teacher-institute-catholic-scholars-program
How old should the applicant be?,2nd year or greater,0.5845015048980713,0.5535928606987,0.4495290628343438,0.44820159673690796,0.06519394903241972,Illinois AMVETS Sad Sacks Nursing Scholarships,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/illinois-amvets-sad-sacks-nursing-scholarships
How old should the applicant be?,Junior standing,0.3872690498828888,0.3638041317462921,0.24491261959756153,0.27580422163009644,0.009516833913682706,Illinois Engineering Initiative Scholarship,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/illinois-engineering-initiative-scholarship
How old should the applicant be?,18 and 22,0.3790076076984405,0.3311783373355865,0.2601570423251382,0.6241011619567871,0.020379823884300756,Lewis Summer Intern Program,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/lewis-summer-intern-program
How old should the applicant be?,Applicants must be Illinois residents who have not previously participated in the program,0.435662031173706,0.1855216175317764,0.31757640974667883,0.13546107709407806,0.0034770184346842024,Michael Curry Summer Internship Program,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/michael-curry-summer-internship-program
How old should the applicant be?,at least half-time,0.0961563810706138,0.2917623519897461,0.11405026249470622,0.19009816646575928,0.0006082492448546702,Northwestern University Founders Scholarship,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/northwestern-university-founders-scholarship
How old should the applicant be?,high school seniors,0.3501731157302856,0.2596606910228729,0.4436043427776168,0.388385534286499,0.01566562924503858,Sigma Nu Fraternity Pursuit of Excellence Scholarship,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/sigma-nu-fraternity-pursuit-of-excellence-scholarship
How old should the applicant be?,5 years out from receiving their undergraduate degrees,0.4019824266433716,0.1997833549976349,0.363353146976139,0.25137269496917725,0.0073352242719299235,Spertus Institute Midcareer Graduate Fellowships,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/spertus-institute-midcareer-graduate-fellowships
How old should the applicant be?,graduating from a high school or currently attending college,0.3085452914237976,0.0890476405620575,0.3630619239535039,0.27114278078079224,0.0027047061620897907,The AAF-Greater Evansville Scholarship Award,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/the-aaf-greater-evansville-scholarship-award
How old should the applicant be?,Applicants must have a minimum GPA of 2.5,0.4042688310146332,0.203130304813385,0.36494160650800195,0.0350896492600441,0.0010515922714165733,The Anhelo Project Dream Scholarship,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/the-anhelo-project-dream-scholarship
How old should the applicant be?,children of missionaries currently on or recently returned from the mission field,0.1206785067915916,0.1469824165105819,0.2003113315380929,0.14682336151599884,0.000521670155856349,The Christian Missionary Scholarship Foundation,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/the-christian-missionary-scholarship-foundation
How old should the applicant be?,Applicants must be permanent residents of Illinois,0.2915461361408233,0.2160796225070953,0.29312932644352935,0.1203666403889656,0.002222728978195099,The Illinois Sheriffs Association Scholarship,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/the-illinois-sheriffs-association-scholarship
How old should the applicant be?,no longer than 500 words,0.166922464966774,0.2392082512378692,0.1097665914625312,0.11086460947990417,0.0004859080068320392,The Rise Foundation Scholarship,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/the-rise-foundation-scholarship
How old should the applicant be?,Eligible applicants must have completed at least one quarter or semester,0.1147168427705764,0.2097530663013458,0.38847936611202744,0.07560161501169205,0.0007066990925805764,Union Pacific William E. Wimmer Scholarship,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/union-pacific-william-e-wimmer-scholarship
How old should the applicant be?,the student must have received their high school diploma from a Wisconsin high school,0.19214628636837,0.1244642809033393,0.3837316842290032,0.15894490480422974,0.0014586496761216396,Wisconsin Architects Foundation Out-of-State Study Scholarship,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/wisconsin-architects-foundation-out-of-state-study-scholarship
How old should the applicant be?,upcoming or recent high school graduates,0.4160992503166199,0.3638575673103332,0.43214919325628565,0.2956681251525879,0.019344903111659352,Act Six Indianapolis Scholarship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/act-six-indianapolis-scholarship
How old should the applicant be?,current high school seniors,0.3905864357948303,0.5228444933891296,0.45152258770952214,0.3426911234855652,0.03159890490149015,Bridging the Dream Scholarship Program for High School Seniors,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/bridging-the-dream-scholarship-program-for-high-school-seniors
How old should the applicant be?,between 30-102,0.2623412907123565,0.158192902803421,0.19157555508035395,0.32897481322288513,0.002615510018268454,BSU Letterman Telecommunications Scholarship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/bsu-letterman-telecommunications-scholarship
How old should the applicant be?,Applicants must be an Indiana resident by December 31st the year prior to applying,0.2631330490112304,0.0981278046965599,0.279109633768166,0.1576576828956604,0.0011362069654124833,Frank O'Bannon Grant Program,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/frank-obannon-grant-program
How old should the applicant be?,high school seniors,0.3309182226657867,0.2172344326972961,0.4436043427776168,0.388385534286499,0.012385347101583136,Hudson & Holland Scholars Program,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/hudson-and-holland-scholars-program
How old should the applicant be?,Indiana high school seniors with a 2.5 GPA,0.1554005444049835,0.1824725568294525,0.4044007914892787,0.17267823219299316,0.0019801572681445137,Indiana Algebra Project College Scholarship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/indiana-algebra-project-college-scholarship
How old should the applicant be?,first-year students,0.1882491111755371,0.2855316996574402,0.3601545478069833,0.20763084292411804,0.004019462998580562,Indiana University Annexstad Family Foundation Award,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/indiana-university-annexstad-family-foundation-award
How old should the applicant be?,Applicants must be IU students,0.2079513370990753,0.1245964244008064,0.36626370113008205,0.046945735812187195,0.0004455098665473999,Indiana University Foundation Scholarships,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/indiana-university-foundation-scholarships
How old should the applicant be?,US citizens or permanent residents,0.4028480947017669,0.4053322970867157,0.2580358312065353,0.14862249791622162,0.006262058162065296,IU National Merit Scholarships,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/iu-national-merit-scholarships
How old should the applicant be?,June 3,0.2019516378641128,0.091001771390438,0.13964182027906563,0.2795594036579132,0.000717442058407949,Ivy Tech Community College Scholarship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/ivy-tech-community-college-scholarship
How old should the applicant be?,Dearborn County residents,0.4334045648574829,0.1534823328256607,0.16841666402558286,0.14876918494701385,0.0016666711471429504,Lilly Endowment Community Scholarship Program,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/lilly-endowment-community-scholarship-program
How old should the applicant be?,an existing member of the National Association of the Church of God,0.2086062729358673,0.0993546992540359,0.1465144790018166,0.17392392456531525,0.0005281480110794456,National Association of the Church of God Scholarship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/national-association-of-the-church-of-god-scholarship
How old should the applicant be?,graduating from a high school or currently attending college,0.3085452914237976,0.0890476405620575,0.3630619239535039,0.27114278078079224,0.0027047061620897907,The AAF-Greater Evansville Scholarship Award,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/the-aaf-greater-evansville-scholarship-award
How old should the applicant be?,a graduating high school senior,0.2621550858020782,0.3250856697559356,0.3806061356962152,0.321042001247406,0.010413428805284869,The Anthony Muñoz Scholarship Fund,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/the-anthony-mu%C3%B1oz-scholarship-fund
How old should the applicant be?,18,0.2325927317142486,0.2841861546039581,0.25515346554308577,0.7475367784500122,0.012607619429573738,The Power of Children Awards: Making A Difference,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/the-power-of-children-awards-making-a-difference
How old should the applicant be?,Applicants must have a high school GPA of 3.5 or higher,0.2050730288028717,0.0824629291892051,0.3939547246260922,0.09617255628108978,0.0006407148299139153,The Robert A and Sandra S Borns Jewish Studies Program Scholarships,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/the-robert-a-and-sandra-s-borns-jewish-studies-program-scholarships
How old should the applicant be?,high school seniors,0.6977150440216064,0.5740249752998352,0.4436043427776168,0.388385534286499,0.06900295840089163,Valparaiso University Lutheran Leadership Award,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/valparaiso-university-lutheran-leadership-award
How old should the applicant be?,the student must have received their high school diploma from a Wisconsin high school,0.19214628636837,0.1244642809033393,0.3837316842290032,0.15894490480422974,0.0014586496761216396,Wisconsin Architects Foundation Out-of-State Study Scholarship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/wisconsin-architects-foundation-out-of-state-study-scholarship
How old should the applicant be?,college seniors,0.5245227217674255,0.0811278820037841,0.4221249742276658,0.3763606548309326,0.006760513848954042,Woodrow Wilson Teaching Fellowship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/woodrow-wilson-teaching-fellowship
How old should the applicant be?,Applicants must be students that are from historically underrepresented populations,0.1677283942699432,0.0771134421229362,0.36293582671379054,0.08649667352437973,0.00040603729456778525,Advantage Iowa Award,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/advantage-iowa-award
How old should the applicant be?,current high school seniors,0.3905864357948303,0.5228444933891296,0.45152258770952214,0.3426911234855652,0.03159890490149015,Bridging the Dream Scholarship Program for High School Seniors,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/bridging-the-dream-scholarship-program-for-high-school-seniors
How old should the applicant be?,Applicants must have a minimum high school GPA of 3.5,0.4983507096767425,0.1082376316189765,0.3892705593571683,0.10822682082653046,0.0022724787046743745,Delta Upsilon Ralph Stucky Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/delta-upsilon-ralph-stucky-scholarship
How old should the applicant be?,seniors,0.4194808304309845,0.2943920195102691,0.34733104841855383,0.4326421618461609,0.018557120984903763,Iowa Scholarships for the Arts,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/iowa-scholarships-for-the-arts
How old should the applicant be?,U.S. citizens,0.2988690435886383,0.0844117626547813,0.2102834399518545,0.09845693409442902,0.000522318350056389,NASA Iowa Space Grant Consortium Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/nasa-iowa-space-grant-consortium-scholarship
How old should the applicant be?,a current high school senior,0.1680412143468856,0.2053675651550293,0.4145259666714961,0.36270129680633545,0.005188579967216159,Robert D. Blue Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/robert-d-blue-scholarship
How old should the applicant be?,children of missionaries currently on or recently returned from the mission field,0.1206785067915916,0.1469824165105819,0.2003113315380929,0.14682336151599884,0.000521670155856349,The Christian Missionary Scholarship Foundation,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/the-christian-missionary-scholarship-foundation
How old should the applicant be?,Eligible applicants must have completed at least one quarter or semester,0.1147168427705764,0.2097530663013458,0.38847936611202744,0.07560161501169205,0.0007066990925805764,Union Pacific William E. Wimmer Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/union-pacific-william-e-wimmer-scholarship
How old should the applicant be?,29,0.2170803546905517,0.1550279110670089,0.22492108093348787,0.6892772912979126,0.0052174050023852895,University of Iowa Academic Success Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/university-of-iowa-academic-success-scholarship
How old should the applicant be?,the student must have received their high school diploma from a Wisconsin high school,0.19214628636837,0.1244642809033393,0.3837316842290032,0.15894490480422974,0.0014586496761216396,Wisconsin Architects Foundation Out-of-State Study Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/wisconsin-architects-foundation-out-of-state-study-scholarship
How old should the applicant be?,current high school seniors,0.3905864357948303,0.5228444933891296,0.45152258770952214,0.3426911234855652,0.03159890490149015,Bridging the Dream Scholarship Program for High School Seniors,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/bridging-the-dream-scholarship-program-for-high-school-seniors
How old should the applicant be?,Eligible applicants must have completed at least one quarter or semester,0.1147168427705764,0.2097530663013458,0.38847936611202744,0.07560161501169205,0.0007066990925805764,Union Pacific William E. Wimmer Scholarship,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/union-pacific-william-e-wimmer-scholarship
How old should the applicant be?,the student must have received their high school diploma from a Wisconsin high school,0.19214628636837,0.1244642809033393,0.3837316842290032,0.15894490480422974,0.0014586496761216396,Wisconsin Architects Foundation Out-of-State Study Scholarship,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/wisconsin-architects-foundation-out-of-state-study-scholarship
How old should the applicant be?,Candidates must be enrolled as a high school senior,0.1934958845376968,0.307318240404129,0.4511425328492778,0.192112997174263,0.005153835959514845,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/beca-inc-edna-r-anthony-memorial-scholarship
How old should the applicant be?,current high school seniors,0.3905864357948303,0.5228444933891296,0.45152258770952214,0.3426911234855652,0.03159890490149015,Bridging the Dream Scholarship Program for High School Seniors,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/bridging-the-dream-scholarship-program-for-high-school-seniors
How old should the applicant be?,Applicants must be a U.S. citizen and a Kentucky resident,0.455690860748291,0.1405571550130844,0.2981368430840986,0.08466894179582596,0.001616825153689893,KHEAA Osteopathic Medicine Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/kheaa-osteopathic-medicine-scholarship
How old should the applicant be?,Kentucky high school senior,0.3400819301605224,0.507477343082428,0.3707696803116084,0.35617756843566895,0.022791399382348806,KYTESOL ESL/LEP Student Scholarship Opportunity,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/kytesol-esl-lep-student-scholarship-opportunity
How old should the applicant be?,Applicants must be female high school seniors or graduates,0.1889751851558685,0.2459525316953659,0.414620262069811,0.17945614457130432,0.00345831805312067,Southern Automotive Womens Forum Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/southern-automotive-womens-forum-scholarship
How old should the applicant be?,Graduating high school seniors,0.3268994092941284,0.18632572889328,0.39303906667929744,0.25651243329048157,0.006140886986306658,Stephen L. Keller High School Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/stephen-l-keller-high-school-scholarship
How old should the applicant be?,graduating from a high school or currently attending college,0.3085452914237976,0.0890476405620575,0.3630619239535039,0.27114278078079224,0.0027047061620897907,The AAF-Greater Evansville Scholarship Award,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/the-aaf-greater-evansville-scholarship-award
How old should the applicant be?,a graduating high school senior,0.2621550858020782,0.3250856697559356,0.3806061356962152,0.321042001247406,0.010413428805284869,The Anthony Muñoz Scholarship Fund,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/the-anthony-mu%C3%B1oz-scholarship-fund
How old should the applicant be?,"third, fourth or fifth-year college students leading to an undergraduate degree",0.2324617654085159,0.2173086255788803,0.3625663507001716,0.16310985386371613,0.0029874193568170727,The Luther and Mary Ida Vandross Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/the-luther-and-mary-ida-vandross-scholarship
How old should the applicant be?,the student must have received their high school diploma from a Wisconsin high school,0.19214628636837,0.1244642809033393,0.3837316842290032,0.15894490480422974,0.0014586496761216396,Wisconsin Architects Foundation Out-of-State Study Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/wisconsin-architects-foundation-out-of-state-study-scholarship
How old should the applicant be?,Candidates must be enrolled as a high school senior,0.1934958845376968,0.307318240404129,0.4511425328492778,0.192112997174263,0.005153835959514845,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/beca-inc-edna-r-anthony-memorial-scholarship
How old should the applicant be?,current high school seniors,0.3905864357948303,0.5228444933891296,0.45152258770952214,0.3426911234855652,0.03159890490149015,Bridging the Dream Scholarship Program for High School Seniors,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/bridging-the-dream-scholarship-program-for-high-school-seniors
How old should the applicant be?,sophomores or juniors,0.5368321537971497,0.3435185849666595,0.4245327719608149,0.3158893287181854,0.024730616033851655,Climate Adaptation Scientists of Tomorrow Program,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/climate-adaptation-scientists-of-tomorrow-program
How old should the applicant be?,high school junior or senior,0.3380251824855804,0.3844747841358185,0.41169923790511326,0.4022035300731659,0.021520029323780613,Hospitality Education Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/hospitality-education-scholarship
How old should the applicant be?,Applicants must be female high school seniors or graduates,0.1889751851558685,0.2459525316953659,0.414620262069811,0.17945614457130432,0.00345831805312067,Southern Automotive Womens Forum Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/southern-automotive-womens-forum-scholarship
How old should the applicant be?,"third, fourth or fifth-year college students leading to an undergraduate degree",0.2324617654085159,0.2173086255788803,0.3625663507001716,0.16310985386371613,0.0029874193568170727,The Luther and Mary Ida Vandross Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/the-luther-and-mary-ida-vandross-scholarship
How old should the applicant be?,Eligible applicants must have completed at least one quarter or semester,0.1147168427705764,0.2097530663013458,0.38847936611202744,0.07560161501169205,0.0007066990925805764,Union Pacific William E. Wimmer Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/union-pacific-william-e-wimmer-scholarship
How old should the applicant be?,the student must have received their high school diploma from a Wisconsin high school,0.19214628636837,0.1244642809033393,0.3837316842290032,0.15894490480422974,0.0014586496761216396,Wisconsin Architects Foundation Out-of-State Study Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/wisconsin-architects-foundation-out-of-state-study-scholarship
How old should the applicant be?,junior and senior,0.3510755598545074,0.2705821096897125,0.3841126533105608,0.3528580367565155,0.012875328040460723,Angelo Tagliacozzo Memorial Geological Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/angelo-tagliacozzo-memorial-geological-scholarship
How old should the applicant be?,current high school seniors,0.3905864357948303,0.5228444933891296,0.45152258770952214,0.3426911234855652,0.03159890490149015,Bridging the Dream Scholarship Program for High School Seniors,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/bridging-the-dream-scholarship-program-for-high-school-seniors
How old should the applicant be?,Applicants must be currently attending a Mid-Maine Chamber area high school,0.4096129536628723,0.0841356515884399,0.4003628500858149,0.14839859306812286,0.0020475631294782095,Joseph B. Ezhaya Memorial Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/joseph-b-ezhaya-memorial-scholarship
How old should the applicant be?,five years,0.3424448072910309,0.2036991566419601,0.13795044554793376,0.32888078689575195,0.0031647647045514086,Maine Veterans Dependents Educational Benefits,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/maine-veterans-dependents-educational-benefits
How old should the applicant be?,high school,0.0834317728877067,0.1883458495140075,0.33587707432462555,0.40110892057418823,0.0021170455817467048,MBTA Educational Foundation Scholarships,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/mbta-educational-foundation-scholarships
How old should the applicant be?,a high school or college student enrolled or accepted into a Maine technical school program,0.0935454219579696,0.1312537342309951,0.36696678085435985,0.14448241889476776,0.0006509924660402499,Support for Maine Students,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/support-for-maine-students
How old should the applicant be?,graduating from a Maine high school or attending a Maine College or University,0.0945335924625396,0.1500460356473922,0.2878563591144905,0.1351870894432068,0.0005519779555586183,The Maine Police Emerald Society Kevin Riordan Presidential Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/the-maine-police-emerald-society-kevin-riordan-presidential-scholarship
How old should the applicant be?,the student must have received their high school diploma from a Wisconsin high school,0.19214628636837,0.1244642809033393,0.3837316842290032,0.15894490480422974,0.0014586496761216396,Wisconsin Architects Foundation Out-of-State Study Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/wisconsin-architects-foundation-out-of-state-study-scholarship
How old should the applicant be?,the student must have received their high school diploma from a Wisconsin high school,0.19214628636837,0.1244642809033393,0.3837316842290032,0.15894490480422974,0.0014586496761216396,Wisconsin Architects Foundation Out-of-State Study Scholarship,Marshall Islands,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/marshall-islands/wisconsin-architects-foundation-out-of-state-study-scholarship
How old should the applicant be?,Candidates must be enrolled as a high school senior,0.1934958845376968,0.307318240404129,0.4511425328492778,0.192112997174263,0.005153835959514845,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/beca-inc-edna-r-anthony-memorial-scholarship
How old should the applicant be?,current high school seniors,0.3905864357948303,0.5228444933891296,0.45152258770952214,0.3426911234855652,0.03159890490149015,Bridging the Dream Scholarship Program for High School Seniors,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/bridging-the-dream-scholarship-program-for-high-school-seniors
How old should the applicant be?,freshmen,0.2232680767774582,0.1616851389408111,0.3925971930445346,0.2872997522354126,0.004071731925763685,Center for Women In Technology (CWIT) Scholars Program at UMBC,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/center-for-women-in-technology-cwit-scholars-program-at-umbc
How old should the applicant be?,18,0.4729635417461395,0.513041079044342,0.25515346554308577,0.7475367784500122,0.046282183604419484,CIA Undergraduate Scholarship Program,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/cia-undergraduate-scholarship-program
How old should the applicant be?,26,0.4954182207584381,0.084523893892765,0.22703811275465852,0.6673474907875061,0.006344571139736642,Howard P. Rawlings Guaranteed Access (GA) Grant,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/howard-p-rawlings-guaranteed-access-ga-grant
How old should the applicant be?,between the ages of 15 and 39,0.4310768842697143,0.3156669437885284,0.27740624355691645,0.42422428727149963,0.016013844274442975,John Duvall Memorial Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/john-duvall-memorial-scholarship
How old should the applicant be?,Applicants of the Maryland Graduate and Professional School Scholarship Program must be a Maryland resident,0.1223177090287208,0.2221480756998062,0.3163739910479449,0.0444556325674057,0.0003821725246845652,Maryland Graduate and Professional School Scholarship Program,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/maryland-graduate-and-professional-school-scholarship-program
How old should the applicant be?,current high school seniors,0.4489523470401764,0.5222296714782715,0.45152258770952214,0.3426911234855652,0.03627806596442369,Maryland State Delegate Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/maryland-state-delegate-scholarship
How old should the applicant be?,under the age of 25,0.2692955136299133,0.2646699249744415,0.31381765411855833,0.5048653483390808,0.011292410258023071,Maryland Tuition Waiver for Foster Care Recipients,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/maryland-tuition-waiver-for-foster-care-recipients
